openalex_id,doi,title,authors,journal,year,cited_by_count,search_query,target_journal_match,extraction_status
https://openalex.org/W2999844669,10.1016/j.cclet.2020.01.015,Oxygen vacancy O-terminated surface: The most exposed surface of hexagonal WO3 (001) surface,"Feng Tian, Zhenze Liu, Jin Tian, et al.",Chinese Chemical Letters,2020,12,DFT adsorption energy gas sensing WO3,False,pending
https://openalex.org/W4210735241,10.1109/jeds.2022.3144014,DFT Investigation on Targeted Gas Molecules Based on Zigzag GaN Nanoribbons for Nano Sensors,"Mandar Jatkar, Kamal K. Jha, Sarat Kumar Patra",IEEE Journal of the Electron Devices Society,2022,12,DFT adsorption energy gas sensing WO3,False,pending
https://openalex.org/W4396813213,10.1002/adfm.202406005,Gas Adsorption Mechanism on 2D Materials: The Hyperpolarizability Evolution Analyzed by Nonlinear Optics,"Ting‐Yu Yen, Yang‐Hao Hung, Yu‐Zen Lee, et al.",Advanced Functional Materials,2024,12,CASTEP adsorption energy gas sensing,False,pending
https://openalex.org/W4385658484,10.3390/en16155847,A ZnO Gas Sensor with an Abnormal Response to Hydrogen,"Hao Sun, Yachi Yao, Ruixuan Yang, et al.",Energies,2023,12,CASTEP adsorption energy gas sensing,False,pending
https://openalex.org/W4388912381,10.3390/computation11120235,"Adsorption of SO2 Molecule on Pristine, N, Ga-Doped and -Ga-N- co-Doped Graphene: A DFT Study","Dinara Akhmetsadyk, A.M. Ilyin, Nazim Guseinov, et al.",Computation,2023,12,DMol3 adsorption energy gas sensor,False,pending
https://openalex.org/W4391451638,10.1016/j.jallcom.2024.173725,Effect of transformation of 2D WO3·H2O crystal into m-WO3 on crystal surface adsorption and photoelectric properties,"Yixuan Qie, Ziheng Li, Dan Wang, et al.",Journal of Alloys and Compounds,2024,11,DFT adsorption energy gas sensing WO3,False,pending
https://openalex.org/W4399753901,10.1007/s00894-024-06016-w,Temperature and humidity effects on the acetone gas sensing of pristine and Pd-doped WO3 clusters: A transition state theory study,"Mudar Ahmed Abdulsattar, Hayder M. Abduljalil, Hussein Hakim Abed, et al.",Journal of Molecular Modeling,2024,11,DFT adsorption energy gas sensing WO3,False,pending
https://openalex.org/W2997419552,10.3390/mi11010024,A Micromachined Metal Oxide Composite Dual Gas Sensor System for Principal Component Analysis-Based Multi-Monitoring of Noxious Gas Mixtures,"In-Hwan Yang, Joon‐Hyung Jin, Nam Ki Min",Micromachines,2019,11,first principles NH3 NO2 gas sensor metal oxide,False,pending
https://openalex.org/W4221025769,10.1155/2022/7740210,Study on the Adsorption Characteristics of Mo-Doped Graphene on the Decomposition Products of SF6 Substitute Gas Based on First-Principle Calculations,"Can Ding, Xing Hu, Lu Feng",Advances in Condensed Matter Physics,2022,11,DMol3 adsorption energy gas sensor,False,pending
https://openalex.org/W4366981202,10.1016/j.rinp.2023.106481,"The electronic and optical properties, gas sensor and NO removal application investigations of noble metal-adsorbed MoSi2N4","Jing Xu, Yu Sun, Jia-min Zeng, et al.",Results in Physics,2023,10,first principles NH3 NO2 gas sensor metal oxide,False,pending
https://openalex.org/W4395031881,10.1063/5.0208171,A first-principles investigation of BF3 and ClF3 gas sensing on N-defected AlN nanosheets,"Ishrat Jahan Tonny, Mim Khatun, Debashis Roy, et al.",AIP Advances,2024,10,CASTEP adsorption energy gas sensing,False,pending
https://openalex.org/W4404299525,10.1002/slct.202401651,"To Examine the Adsorption Behavior and Dissociation of Hydrogen Selenide (H <sub>2</sub> Se) Gas on Pristine and Transition‐Metal (Fe, Mn)‐Doped Boron Nitride Nanosheets: A DFT Study","Abu Talha, Provati Rahman, Anika Tasnim, et al.",ChemistrySelect,2024,9,CASTEP adsorption energy gas sensing,False,pending
https://openalex.org/W4404326278,10.1002/adfm.202416251,Template Quality Dependent Conversion Synthesis of Boron Nitride Coated Graphene Hybrid Aerogels for Ultrasensitive and Selective Ammonia Sensing,"Guangliang Li, Hu Long, Sally Turner, et al.",Advanced Functional Materials,2024,9,CASTEP adsorption energy gas sensing,False,pending
https://openalex.org/W3212409637,10.3390/pr9112048,Adsorption of Cr(OH)n(3−n)+ (n = 1–3) on Illite (001) and (010) Surfaces: A DFT Study,"Jia Du, Leilei Fan, Qinghe Wang, et al.",Processes,2021,9,CASTEP adsorption energy gas sensing,False,pending
https://openalex.org/W4303627890,10.1016/j.cap.2022.10.003,Pd nanoparticle-mediated acetone sensing performance improvement of SnO2 substrate: A combined DFT and experimental study,"Arunangshu Biswas, Oishika Pradhan, Anand Thati, et al.",Current Applied Physics,2022,8,DFT adsorption energy gas sensing SnO2,False,pending
https://openalex.org/W4366121800,10.3390/ma16083129,Adsorption Characteristics between Ti Atoms of TiO2(100) and Corrosive Species of CO2-H2S-Cl− System in Oil and Gas Fields,"Shidong Zhu, Ke Wang, Haixia Ma, et al.",Materials,2023,8,CASTEP adsorption energy gas sensing,False,pending
https://openalex.org/W4289529356,10.21303/2461-4262.2022.002347,Characterization of WO3 thin films deposited by spray pyrolysis technique and its role in gas sensing,"Sivaraman Sethu Sivathas, S.S. Murugan, A. Victor Babu, et al.",EUREKA Physics and Engineering,2022,7,DFT adsorption energy gas sensing WO3,False,pending
https://openalex.org/W3011488005,10.25073/2588-1124/vnumap.4461,DFT Study on Adsorption of Acetone and Toluene on Silicene,"Pham Trong Lam, Ta Thi Luong, Võ Văn Ớn, et al.",VNU Journal of Science Mathematics - Physics,2020,7,CASTEP adsorption energy gas sensing,False,pending
https://openalex.org/W4412470743,10.1039/d5ra04190b,"NO <sub>2</sub> and SO <sub>2</sub> adsorption and sensing on Janus B <sub>2</sub> SeTe: unveiling its electronic, optical, and magnetic properties through DFT and COMSOL","Manju Bala, Md Tawabur Rahman, Raiyan Al Nahean, et al.",RSC Advances,2025,7,CASTEP adsorption energy gas sensing,False,pending
https://openalex.org/W4405640195,10.1002/adts.202400949,Enhanced Adsorption Properties of Noble Metal Modified MoS<sub>2</sub>/WS<sub>2</sub> Heterojunctions,"Kewei Gao, Haixia Chen, Jijun Ding, et al.",Advanced Theory and Simulations,2024,7,CASTEP adsorption energy gas sensing,False,pending
https://openalex.org/W3196761104,10.1007/s11664-021-09156-4,High-Temperature Formaldehyde-Sensing of WO3 Nanostructure Prepared by the SILAR Method: DFT Investigation of Gas Adsorption Properties,"T. Sonia, Anna E. Thomas, B.G. Jeyaprakash",Journal of Electronic Materials,2021,5,DFT adsorption energy gas sensing WO3,False,pending
https://openalex.org/W2570234402,10.1109/ichve.2016.7800905,Adsorption energy and charge transfer of tin oxide to characteristic gases dissolved in transformer oil,"Qian Wang, Jian Hao, Hao Huang, et al.",,2016,5,CASTEP adsorption energy gas sensing,False,pending
https://openalex.org/W2611530523,10.1360/n972017-00080,"Effect of optical gas sensing properties rutile phase oxide TiO&amp;lt;sub&amp;gt;2&amp;lt;/sub&amp;gt;, SnO&amp;lt;sub&amp;gt;2&amp;lt;/sub&amp;gt; and GeO&amp;lt;sub&amp;gt;2&amp;lt;/sub&amp;gt; surface oxidation with HCl molecules","Yun Tian, Qing Rong Feng, Kang Zhou, et al.",Chinese Science Bulletin (Chinese Version),2017,5,CASTEP adsorption energy gas sensing,False,pending
https://openalex.org/W2801163625,10.31127/tuje.408976,"PERFORMANCE COMPARISON OF ANFIS, ANN, SVR, CART AND MLR TECHNIQUES FOR GEOMETRY OPTIMIZATION OF CARBON NANOTUBES USING CASTEP","Mehmet Acı, Çiğdem İnan Acı, Mutlu Avcı",Turkish Journal of Engineering,2018,5,CASTEP adsorption energy gas sensing,False,pending
https://openalex.org/W4405110708,10.3389/fchem.2024.1507905,Novel gas sensing mechanisms of Pd and Rh-doped h-BN monolayers for detecting dissolved gases (H2、CH4、and C2H4) in transformer oil,"Jiaming Jiang, Dingqian Yang, Wen Zeng, et al.",Frontiers in Chemistry,2024,5,DMol3 adsorption energy gas sensor,False,pending
https://openalex.org/W2898284252,10.3390/app8102010,Mono- and Bi-Molecular Adsorption of SF6 Decomposition Products on Pt Doped Graphene: A First-Principles Investigation,"Yongqian Wu, Shaojian Song, Dachang Chen, et al.",Applied Sciences,2018,5,DMol3 adsorption energy gas sensor,False,pending
https://openalex.org/W2891819854,10.1515/ntrev-2018-0087,"Study of Pb ion adsorption on (n, 0) CNTs (n=4, 5, 6)","Wei Li, Yun Zhao, Teng Wang",Nanotechnology Reviews,2018,5,DMol3 adsorption energy gas sensor,False,pending
https://openalex.org/W4415984922,10.1007/s11224-025-02612-5,"Adsorption and sensing performances of the greenhouse gas molecules (HCOH, CO, H2S, CH4 and SO2) by the pristine and metal(M)-doped germanene (M = Rh, Cr and Mo) monolayers: A DFT investigation","Abdel‐Ghani Boudjahem, Meryem Derdare, Nedjoua Cheghib",Structural Chemistry,2025,5,DMol3 adsorption energy gas sensor,False,pending
https://openalex.org/W4416319957,10.1039/d5ra06850a,Hazardous gas adsorption and sensing by pristine and Pd/Mo-decorated TiS <sub>2</sub> : a first-principles study,"Tasmi Akter, Md. Jahirul Islam, Md. Jahirul Islam, et al.",RSC Advances,2025,4,CASTEP adsorption energy gas sensing,False,pending
https://openalex.org/W4402990853,10.3390/ma17194812,Theoretical Study of the Adsorption and Sensing Properties of Cr-Doped SnP3 Monolayer for Dissolved Characteristic Gases in Oil,"Chengjiang Wang, Xiangjia Liu, Feiyang Xie, et al.",Materials,2024,4,DMol3 adsorption energy gas sensor,False,pending
https://openalex.org/W3141638124,10.26713/jamcnp.v8i1.1549,Boron Nitride Nanotubes-Based Gas Sensors of SF\(_6\) Decomposed Components for Analyzing the Running Status of High-Voltage Insulated Equipment,"Chenaf Tahar, Boubakeur Zegnini, Tahar Seghier, et al.",Journal of Atomic Molecular Condensed Matter and Nano Physics,2021,3,DMol3 adsorption energy gas sensor,False,pending
https://openalex.org/W4386283776,10.3390/cryst13091325,NO2 Adsorption Sensitivity Adjustment of As/Sb Lateral Heterojunctions through Strain: First Principles Calculations,"Yang Li, Dengkui Wang, Dan Fang, et al.",Crystals,2023,3,DMol3 adsorption energy gas sensor,False,pending
https://openalex.org/W4402982866,10.1002/pssb.202400246,Nanoscale Synergy: Unveiling Gas Sensing Paradigms Through First Principles Exploration of Vertical Hexagonal Boron Nitride/Graphene Heterostructures,"Prianka Mondal, Mst. Shamima Khanom, Farid Ahmed",physica status solidi (b),2024,1,CASTEP adsorption energy gas sensing,False,pending
https://openalex.org/W4375846853,10.1016/j.vacuum.2023.112148,"Proposal of new stable Ru-based intermetallics, XRu3 (X = V, Nb and Ta): Prediction of their bulk properties and their surfaces adsorption behavior and sensing properties to small gases","Amer Saoudi, K. Haddadi, Y. Medkour, et al.",Vacuum,2023,1,CASTEP adsorption energy gas sensing,False,pending
https://openalex.org/W4405991920,10.3390/c11010004,Adsorption of Asymmetric and Linear Hazardous Gases on Graphene Oxides: Density Functional Study,"Yong‐Ju Kwon, Taeyang Kim, Jihwan Choi, et al.",C – Journal of Carbon Research,2025,1,DMol3 adsorption energy gas sensor,False,pending
